filename,label
\leather\poke\001.png,leather_poke
\leather\poke\002.png,leather_poke
\leather\poke\003.png,leather_poke
\leather\poke\004.png,leather_poke
\leather\poke\005.png,leather_poke
\leather\poke\006.png,leather_poke
\leather\poke\007.png,leather_poke
\leather\poke\008.png,leather_poke
\leather\poke\009.png,leather_poke
\leather\poke\010.png,leather_poke
\leather\poke\011.png,leather_poke
\leather\poke\012.png,leather_poke
\leather\poke\013.png,leather_poke
\leather\poke\014.png,leather_poke
\leather\poke\015.png,leather_poke
\leather\poke\016.png,leather_poke
\leather\poke\017.png,leather_poke
