filename,label
\zipper\broken_teeth\018.png,broken_teeth
\zipper\fabric_border\000.png,fabric_border
\zipper\fabric_border\001.png,fabric_border
\zipper\fabric_border\002.png,fabric_border
\zipper\fabric_border\003.png,fabric_border
\zipper\fabric_border\004.png,fabric_border
\zipper\fabric_border\005.png,fabric_border
\zipper\fabric_border\006.png,fabric_border
\zipper\fabric_border\007.png,fabric_border
\zipper\fabric_border\008.png,fabric_border
\zipper\fabric_border\009.png,fabric_border
\zipper\fabric_border\010.png,fabric_border
\zipper\fabric_border\011.png,fabric_border
\zipper\fabric_border\012.png,fabric_border
\zipper\fabric_border\013.png,fabric_border
\zipper\fabric_border\014.png,fabric_border
\zipper\fabric_border\015.png,fabric_border
\zipper\fabric_border\016.png,fabric_border
\zipper\fabric_interior\000.png,fabric_interior
\zipper\fabric_interior\001.png,fabric_interior
\zipper\fabric_interior\002.png,fabric_interior
\zipper\fabric_interior\003.png,fabric_interior
\zipper\fabric_interior\004.png,fabric_interior
\zipper\fabric_interior\005.png,fabric_interior
\zipper\fabric_interior\006.png,fabric_interior
\zipper\fabric_interior\007.png,fabric_interior
\zipper\fabric_interior\008.png,fabric_interior
\zipper\fabric_interior\009.png,fabric_interior
\zipper\fabric_interior\010.png,fabric_interior
\zipper\fabric_interior\011.png,fabric_interior
\zipper\fabric_interior\012.png,fabric_interior
\zipper\fabric_interior\013.png,fabric_interior
\zipper\fabric_interior\014.png,fabric_interior
\zipper\fabric_interior\015.png,fabric_interior
\zipper\rough\000.png,rough
\zipper\rough\001.png,rough
\zipper\rough\002.png,rough
\zipper\rough\003.png,rough
\zipper\rough\004.png,rough
\zipper\rough\005.png,rough
\zipper\rough\006.png,rough
\zipper\rough\007.png,rough
\zipper\rough\008.png,rough
\zipper\rough\009.png,rough
\zipper\rough\010.png,rough
\zipper\rough\011.png,rough
\zipper\rough\012.png,rough
\zipper\rough\013.png,rough
\zipper\rough\014.png,rough
\zipper\rough\015.png,rough
\zipper\rough\016.png,rough
\zipper\split_teeth\000.png,split_teeth
\zipper\split_teeth\001.png,split_teeth
\zipper\split_teeth\002.png,split_teeth
\zipper\split_teeth\003.png,split_teeth
\zipper\split_teeth\004.png,split_teeth
\zipper\split_teeth\005.png,split_teeth
\zipper\split_teeth\006.png,split_teeth
\zipper\split_teeth\007.png,split_teeth
\zipper\split_teeth\008.png,split_teeth
\zipper\split_teeth\009.png,split_teeth
\zipper\split_teeth\010.png,split_teeth
\zipper\split_teeth\011.png,split_teeth
\zipper\split_teeth\012.png,split_teeth
\zipper\split_teeth\013.png,split_teeth
\zipper\split_teeth\014.png,split_teeth
\zipper\split_teeth\015.png,split_teeth
\zipper\split_teeth\016.png,split_teeth
\zipper\split_teeth\017.png,split_teeth
\zipper\squeezed_teeth\000.png,squeezed_teeth
\zipper\squeezed_teeth\001.png,squeezed_teeth
\zipper\squeezed_teeth\002.png,squeezed_teeth
\zipper\squeezed_teeth\003.png,squeezed_teeth
\zipper\squeezed_teeth\004.png,squeezed_teeth
\zipper\squeezed_teeth\005.png,squeezed_teeth
\zipper\squeezed_teeth\006.png,squeezed_teeth
\zipper\squeezed_teeth\007.png,squeezed_teeth
\zipper\squeezed_teeth\008.png,squeezed_teeth
\zipper\squeezed_teeth\009.png,squeezed_teeth
\zipper\squeezed_teeth\010.png,squeezed_teeth
\zipper\squeezed_teeth\011.png,squeezed_teeth
\zipper\squeezed_teeth\012.png,squeezed_teeth
\zipper\squeezed_teeth\013.png,squeezed_teeth
\zipper\squeezed_teeth\014.png,squeezed_teeth
\zipper\squeezed_teeth\015.png,squeezed_teeth
\bottle\good\000.png,good
\bottle\good\001.png,good
\bottle\good\002.png,good
\bottle\good\003.png,good
\bottle\good\004.png,good
\bottle\good\005.png,good
\bottle\good\006.png,good
\bottle\good\007.png,good
\bottle\good\008.png,good
\bottle\good\009.png,good
\bottle\good\010.png,good
\bottle\good\011.png,good
\bottle\good\012.png,good
\bottle\good\013.png,good
\bottle\good\014.png,good
\bottle\good\015.png,good
\bottle\good\016.png,good
\bottle\good\017.png,good
\bottle\good\018.png,good
\bottle\good\019.png,good
\cable\good\000.png,good
\cable\good\001.png,good
\cable\good\002.png,good
\cable\good\003.png,good
\cable\good\004.png,good
\cable\good\005.png,good
\cable\good\006.png,good
\cable\good\007.png,good
\cable\good\008.png,good
\cable\good\009.png,good
\cable\good\010.png,good
\cable\good\011.png,good
\cable\good\012.png,good
\cable\good\013.png,good
\cable\good\014.png,good
\cable\good\015.png,good
\cable\good\016.png,good
\cable\good\017.png,good
\cable\good\018.png,good
\cable\good\019.png,good
\cable\good\020.png,good
\cable\good\021.png,good
\cable\good\022.png,good
\cable\good\023.png,good
\cable\good\024.png,good
\cable\good\025.png,good
\cable\good\026.png,good
\cable\good\027.png,good
\cable\good\028.png,good
\cable\good\029.png,good
\cable\good\030.png,good
\cable\good\031.png,good
\cable\good\032.png,good
\cable\good\033.png,good
\cable\good\034.png,good
\cable\good\035.png,good
\cable\good\036.png,good
\cable\good\037.png,good
\cable\good\038.png,good
\cable\good\039.png,good
\cable\good\040.png,good
\cable\good\041.png,good
\cable\good\042.png,good
\cable\good\043.png,good
\cable\good\044.png,good
\cable\good\045.png,good
\cable\good\046.png,good
\cable\good\047.png,good
\cable\good\048.png,good
\cable\good\049.png,good
\cable\good\050.png,good
\cable\good\051.png,good
\cable\good\052.png,good
\cable\good\053.png,good
\cable\good\054.png,good
\cable\good\055.png,good
\cable\good\056.png,good
\cable\good\057.png,good
\capsule\good\000.png,good
\capsule\good\001.png,good
\capsule\good\002.png,good
\capsule\good\003.png,good
\capsule\good\004.png,good
\capsule\good\005.png,good
\capsule\good\006.png,good
\capsule\good\007.png,good
\capsule\good\008.png,good
\capsule\good\009.png,good
\capsule\good\010.png,good
\capsule\good\011.png,good
\capsule\good\012.png,good
\capsule\good\013.png,good
\capsule\good\014.png,good
\capsule\good\015.png,good
\capsule\good\016.png,good
\capsule\good\017.png,good
\capsule\good\018.png,good
\capsule\good\019.png,good
\capsule\good\020.png,good
\capsule\good\021.png,good
\capsule\good\022.png,good
\grid\good\000.png,good
\grid\good\001.png,good
\grid\good\002.png,good
\grid\good\003.png,good
\grid\good\004.png,good
\grid\good\005.png,good
\grid\good\006.png,good
\grid\good\007.png,good
\grid\good\008.png,good
\grid\good\009.png,good
\grid\good\010.png,good
\grid\good\011.png,good
\grid\good\012.png,good
\grid\good\013.png,good
\grid\good\014.png,good
\grid\good\015.png,good
\grid\good\016.png,good
\grid\good\017.png,good
\grid\good\018.png,good
\grid\good\019.png,good
\grid\good\020.png,good
\leather\good\000.png,good
\leather\good\001.png,good
\leather\good\002.png,good
\leather\good\003.png,good
\leather\good\004.png,good
\leather\good\005.png,good
\leather\good\006.png,good
\leather\good\007.png,good
\leather\good\008.png,good
\leather\good\009.png,good
\leather\good\010.png,good
\leather\good\011.png,good
\leather\good\012.png,good
\leather\good\013.png,good
\leather\good\014.png,good
\leather\good\015.png,good
\leather\good\016.png,good
\leather\good\017.png,good
\leather\good\018.png,good
\leather\good\019.png,good
\leather\good\020.png,good
\leather\good\021.png,good
\leather\good\022.png,good
\leather\good\023.png,good
\leather\good\024.png,good
\leather\good\025.png,good
\leather\good\026.png,good
\leather\good\027.png,good
\leather\good\028.png,good
\leather\good\029.png,good
\leather\good\030.png,good
\leather\good\031.png,good
\screw\good\000.png,good
\screw\good\001.png,good
\screw\good\002.png,good
