filename,label
\bottle\good\008.png,bottle_good
\bottle\good\009.png,bottle_good
\bottle\good\010.png,bottle_good
\bottle\good\011.png,bottle_good
\bottle\good\012.png,bottle_good
\bottle\good\013.png,bottle_good
\bottle\good\014.png,bottle_good
\bottle\good\015.png,bottle_good
\bottle\good\016.png,bottle_good
\bottle\good\017.png,bottle_good
\bottle\good\018.png,bottle_good
\bottle\good\019.png,bottle_good
\cable\bent_wire\000.png,cable_bent_wire
\cable\bent_wire\001.png,cable_bent_wire
\cable\bent_wire\002.png,cable_bent_wire
\cable\bent_wire\003.png,cable_bent_wire
\cable\bent_wire\004.png,cable_bent_wire
\cable\bent_wire\005.png,cable_bent_wire
\cable\bent_wire\006.png,cable_bent_wire
\cable\bent_wire\007.png,cable_bent_wire
\cable\bent_wire\008.png,cable_bent_wire
\cable\bent_wire\009.png,cable_bent_wire
\cable\bent_wire\010.png,cable_bent_wire
\cable\bent_wire\011.png,cable_bent_wire
\cable\bent_wire\012.png,cable_bent_wire
\cable\cable_swap\000.png,cable_cable_swap
\cable\cable_swap\001.png,cable_cable_swap
\cable\cable_swap\002.png,cable_cable_swap
\cable\cable_swap\003.png,cable_cable_swap
\cable\cable_swap\004.png,cable_cable_swap
\cable\cable_swap\005.png,cable_cable_swap
\cable\cable_swap\006.png,cable_cable_swap
\cable\cable_swap\007.png,cable_cable_swap
\cable\cable_swap\008.png,cable_cable_swap
\cable\cable_swap\009.png,cable_cable_swap
\cable\cable_swap\010.png,cable_cable_swap
\cable\cable_swap\011.png,cable_cable_swap
\cable\combined\000.png,cable_combined
\cable\combined\001.png,cable_combined
\cable\combined\002.png,cable_combined
\cable\combined\003.png,cable_combined
\cable\combined\004.png,cable_combined
\cable\combined\005.png,cable_combined
\cable\combined\006.png,cable_combined
\cable\combined\007.png,cable_combined
\cable\combined\008.png,cable_combined
\cable\combined\009.png,cable_combined
\cable\combined\010.png,cable_combined
\cable\cut_inner_insulation\000.png,cable_cut_inner_insulation
\cable\cut_inner_insulation\001.png,cable_cut_inner_insulation
\cable\cut_inner_insulation\002.png,cable_cut_inner_insulation
\cable\cut_inner_insulation\003.png,cable_cut_inner_insulation
\cable\cut_inner_insulation\004.png,cable_cut_inner_insulation
\cable\cut_inner_insulation\005.png,cable_cut_inner_insulation
\cable\cut_inner_insulation\006.png,cable_cut_inner_insulation
\cable\cut_inner_insulation\007.png,cable_cut_inner_insulation
\cable\cut_inner_insulation\008.png,cable_cut_inner_insulation
\cable\cut_inner_insulation\009.png,cable_cut_inner_insulation
\cable\cut_inner_insulation\010.png,cable_cut_inner_insulation
\cable\cut_inner_insulation\011.png,cable_cut_inner_insulation
\cable\cut_inner_insulation\012.png,cable_cut_inner_insulation
\cable\cut_inner_insulation\013.png,cable_cut_inner_insulation
\cable\cut_outer_insulation\000.png,cable_cut_outer_insulation
\cable\cut_outer_insulation\001.png,cable_cut_outer_insulation
\cable\cut_outer_insulation\002.png,cable_cut_outer_insulation
\cable\cut_outer_insulation\003.png,cable_cut_outer_insulation
\cable\cut_outer_insulation\004.png,cable_cut_outer_insulation
\cable\cut_outer_insulation\005.png,cable_cut_outer_insulation
\cable\cut_outer_insulation\006.png,cable_cut_outer_insulation
\cable\cut_outer_insulation\007.png,cable_cut_outer_insulation
\cable\cut_outer_insulation\008.png,cable_cut_outer_insulation
\cable\cut_outer_insulation\009.png,cable_cut_outer_insulation
\cable\good\000.png,cable_good
\cable\good\001.png,cable_good
\cable\good\002.png,cable_good
\cable\good\003.png,cable_good
\cable\good\004.png,cable_good
\cable\good\005.png,cable_good
\cable\good\006.png,cable_good
\cable\good\007.png,cable_good
\cable\good\008.png,cable_good
\cable\good\009.png,cable_good
\cable\good\010.png,cable_good
\cable\good\011.png,cable_good
\cable\good\012.png,cable_good
\cable\good\013.png,cable_good
\cable\good\014.png,cable_good
\cable\good\015.png,cable_good
\cable\good\016.png,cable_good
\cable\good\017.png,cable_good
\cable\good\018.png,cable_good
\cable\good\019.png,cable_good
\cable\good\020.png,cable_good
\cable\good\021.png,cable_good
\cable\good\022.png,cable_good
\cable\good\023.png,cable_good
\cable\good\024.png,cable_good
\cable\good\025.png,cable_good
\cable\good\026.png,cable_good
\cable\good\027.png,cable_good
\cable\good\028.png,cable_good
\cable\good\029.png,cable_good
\cable\good\030.png,cable_good
\cable\good\031.png,cable_good
\cable\good\032.png,cable_good
\cable\good\033.png,cable_good
\cable\good\034.png,cable_good
\cable\good\035.png,cable_good
\cable\good\036.png,cable_good
\cable\good\037.png,cable_good
\cable\good\038.png,cable_good
\cable\good\039.png,cable_good
\cable\good\040.png,cable_good
\cable\good\041.png,cable_good
\cable\good\042.png,cable_good
\cable\good\043.png,cable_good
\cable\good\044.png,cable_good
\cable\good\045.png,cable_good
\cable\good\046.png,cable_good
\cable\good\047.png,cable_good
\cable\good\048.png,cable_good
\cable\good\049.png,cable_good
\cable\good\050.png,cable_good
\cable\good\051.png,cable_good
\cable\good\052.png,cable_good
\cable\good\053.png,cable_good
\cable\good\054.png,cable_good
\cable\good\055.png,cable_good
\cable\good\056.png,cable_good
\cable\good\057.png,cable_good
\cable\missing_cable\000.png,cable_missing_cable
\cable\missing_cable\001.png,cable_missing_cable
\cable\missing_cable\002.png,cable_missing_cable
\cable\missing_cable\003.png,cable_missing_cable
\cable\missing_cable\004.png,cable_missing_cable
\cable\missing_cable\005.png,cable_missing_cable
\cable\missing_cable\006.png,cable_missing_cable
\cable\missing_cable\007.png,cable_missing_cable
\cable\missing_cable\008.png,cable_missing_cable
\cable\missing_cable\009.png,cable_missing_cable
\cable\missing_cable\010.png,cable_missing_cable
\cable\missing_cable\011.png,cable_missing_cable
\cable\missing_wire\000.png,cable_missing_wire
\cable\missing_wire\001.png,cable_missing_wire
\cable\missing_wire\002.png,cable_missing_wire
\cable\missing_wire\003.png,cable_missing_wire
\cable\missing_wire\004.png,cable_missing_wire
\cable\missing_wire\005.png,cable_missing_wire
\cable\missing_wire\006.png,cable_missing_wire
\cable\missing_wire\007.png,cable_missing_wire
\cable\missing_wire\008.png,cable_missing_wire
\cable\missing_wire\009.png,cable_missing_wire
\cable\poke_insulation\000.png,cable_poke_insulation
\cable\poke_insulation\001.png,cable_poke_insulation
\cable\poke_insulation\002.png,cable_poke_insulation
\cable\poke_insulation\003.png,cable_poke_insulation
\cable\poke_insulation\004.png,cable_poke_insulation
\cable\poke_insulation\005.png,cable_poke_insulation
\cable\poke_insulation\006.png,cable_poke_insulation
\cable\poke_insulation\007.png,cable_poke_insulation
\cable\poke_insulation\008.png,cable_poke_insulation
\cable\poke_insulation\009.png,cable_poke_insulation
\capsule\crack\000.png,capsule_crack
\capsule\crack\001.png,capsule_crack
\capsule\crack\002.png,capsule_crack
\capsule\crack\003.png,capsule_crack
\capsule\crack\004.png,capsule_crack
\capsule\crack\005.png,capsule_crack
\capsule\crack\006.png,capsule_crack
\capsule\crack\007.png,capsule_crack
\capsule\crack\008.png,capsule_crack
\capsule\crack\009.png,capsule_crack
\capsule\crack\010.png,capsule_crack
\capsule\crack\011.png,capsule_crack
\capsule\crack\012.png,capsule_crack
\capsule\crack\013.png,capsule_crack
\capsule\crack\014.png,capsule_crack
\capsule\crack\015.png,capsule_crack
\capsule\crack\016.png,capsule_crack
\capsule\crack\017.png,capsule_crack
\capsule\crack\018.png,capsule_crack
\capsule\crack\019.png,capsule_crack
\capsule\crack\020.png,capsule_crack
\capsule\crack\021.png,capsule_crack
\capsule\crack\022.png,capsule_crack
\capsule\faulty_imprint\000.png,capsule_faulty_imprint
\capsule\faulty_imprint\001.png,capsule_faulty_imprint
\capsule\faulty_imprint\002.png,capsule_faulty_imprint
\capsule\faulty_imprint\003.png,capsule_faulty_imprint
\capsule\faulty_imprint\004.png,capsule_faulty_imprint
\capsule\faulty_imprint\005.png,capsule_faulty_imprint
\capsule\faulty_imprint\006.png,capsule_faulty_imprint
\capsule\faulty_imprint\007.png,capsule_faulty_imprint
\capsule\faulty_imprint\008.png,capsule_faulty_imprint
\capsule\faulty_imprint\009.png,capsule_faulty_imprint
\capsule\faulty_imprint\010.png,capsule_faulty_imprint
\capsule\faulty_imprint\011.png,capsule_faulty_imprint
\capsule\faulty_imprint\012.png,capsule_faulty_imprint
\capsule\faulty_imprint\013.png,capsule_faulty_imprint
\capsule\faulty_imprint\014.png,capsule_faulty_imprint
\capsule\faulty_imprint\015.png,capsule_faulty_imprint
\capsule\faulty_imprint\016.png,capsule_faulty_imprint
\capsule\faulty_imprint\017.png,capsule_faulty_imprint
\capsule\faulty_imprint\018.png,capsule_faulty_imprint
\capsule\faulty_imprint\019.png,capsule_faulty_imprint
\capsule\faulty_imprint\020.png,capsule_faulty_imprint
\capsule\faulty_imprint\021.png,capsule_faulty_imprint
\capsule\good\000.png,capsule_good
\capsule\good\001.png,capsule_good
\capsule\good\002.png,capsule_good
\capsule\good\003.png,capsule_good
\capsule\good\004.png,capsule_good
\capsule\good\005.png,capsule_good
\capsule\good\006.png,capsule_good
\capsule\good\007.png,capsule_good
\capsule\good\008.png,capsule_good
\capsule\good\009.png,capsule_good
\capsule\good\010.png,capsule_good
\capsule\good\011.png,capsule_good
\capsule\good\012.png,capsule_good
\capsule\good\013.png,capsule_good
\capsule\good\014.png,capsule_good
\capsule\good\015.png,capsule_good
\capsule\good\016.png,capsule_good
\capsule\good\017.png,capsule_good
\capsule\good\018.png,capsule_good
\capsule\good\019.png,capsule_good
\capsule\good\020.png,capsule_good
\capsule\good\021.png,capsule_good
\capsule\good\022.png,capsule_good
\capsule\poke\000.png,capsule_poke
\capsule\poke\001.png,capsule_poke
\capsule\poke\002.png,capsule_poke
\capsule\poke\003.png,capsule_poke
\capsule\poke\004.png,capsule_poke
\capsule\poke\005.png,capsule_poke
\capsule\poke\006.png,capsule_poke
\capsule\poke\007.png,capsule_poke
\capsule\poke\008.png,capsule_poke
\capsule\poke\009.png,capsule_poke
\capsule\poke\010.png,capsule_poke
\capsule\poke\011.png,capsule_poke
\capsule\poke\012.png,capsule_poke
\capsule\poke\013.png,capsule_poke
\capsule\poke\014.png,capsule_poke
\capsule\poke\015.png,capsule_poke
\capsule\poke\016.png,capsule_poke
\capsule\poke\017.png,capsule_poke
\capsule\poke\018.png,capsule_poke
\capsule\poke\019.png,capsule_poke
\capsule\poke\020.png,capsule_poke
\capsule\scratch\000.png,capsule_scratch
\capsule\scratch\001.png,capsule_scratch
\capsule\scratch\002.png,capsule_scratch
\capsule\scratch\003.png,capsule_scratch
\capsule\scratch\004.png,capsule_scratch
\capsule\scratch\005.png,capsule_scratch
\capsule\scratch\006.png,capsule_scratch
\capsule\scratch\007.png,capsule_scratch
\capsule\scratch\008.png,capsule_scratch
\capsule\scratch\009.png,capsule_scratch
\capsule\scratch\010.png,capsule_scratch
\capsule\scratch\011.png,capsule_scratch
\capsule\scratch\012.png,capsule_scratch
\capsule\scratch\013.png,capsule_scratch
\capsule\scratch\014.png,capsule_scratch
\capsule\scratch\015.png,capsule_scratch
\capsule\scratch\016.png,capsule_scratch
\capsule\scratch\017.png,capsule_scratch
\capsule\scratch\018.png,capsule_scratch
\capsule\scratch\019.png,capsule_scratch
\capsule\scratch\020.png,capsule_scratch
\capsule\scratch\021.png,capsule_scratch
\capsule\scratch\022.png,capsule_scratch
\capsule\squeeze\000.png,capsule_squeeze
\capsule\squeeze\001.png,capsule_squeeze
\capsule\squeeze\002.png,capsule_squeeze
\capsule\squeeze\003.png,capsule_squeeze
\capsule\squeeze\004.png,capsule_squeeze
\capsule\squeeze\005.png,capsule_squeeze
\capsule\squeeze\006.png,capsule_squeeze
\capsule\squeeze\007.png,capsule_squeeze
\capsule\squeeze\008.png,capsule_squeeze
\capsule\squeeze\009.png,capsule_squeeze
\capsule\squeeze\010.png,capsule_squeeze
\capsule\squeeze\011.png,capsule_squeeze
\capsule\squeeze\012.png,capsule_squeeze
\capsule\squeeze\013.png,capsule_squeeze
\capsule\squeeze\014.png,capsule_squeeze
\capsule\squeeze\015.png,capsule_squeeze
\capsule\squeeze\016.png,capsule_squeeze
\capsule\squeeze\017.png,capsule_squeeze
\capsule\squeeze\018.png,capsule_squeeze
\capsule\squeeze\019.png,capsule_squeeze
\grid\bent\000.png,grid_bent
\grid\bent\001.png,grid_bent
\grid\bent\002.png,grid_bent
\grid\bent\003.png,grid_bent
\grid\bent\004.png,grid_bent
\grid\bent\005.png,grid_bent
\grid\bent\006.png,grid_bent
\grid\bent\007.png,grid_bent
\grid\bent\008.png,grid_bent
\grid\bent\009.png,grid_bent
\grid\bent\010.png,grid_bent
\grid\bent\011.png,grid_bent
\grid\broken\000.png,grid_broken
\grid\broken\001.png,grid_broken
\grid\broken\002.png,grid_broken
\grid\broken\003.png,grid_broken
\grid\broken\004.png,grid_broken
\grid\broken\005.png,grid_broken
\grid\broken\006.png,grid_broken
\grid\broken\007.png,grid_broken
\grid\broken\008.png,grid_broken
\grid\broken\009.png,grid_broken
\grid\broken\010.png,grid_broken
\grid\broken\011.png,grid_broken
\grid\glue\000.png,grid_glue
\grid\glue\001.png,grid_glue
\grid\glue\002.png,grid_glue
\grid\glue\003.png,grid_glue
\grid\glue\004.png,grid_glue
\grid\glue\005.png,grid_glue
\grid\glue\006.png,grid_glue
\grid\glue\007.png,grid_glue
\grid\glue\008.png,grid_glue
\grid\glue\009.png,grid_glue
\grid\glue\010.png,grid_glue
\grid\good\000.png,grid_good
\grid\good\001.png,grid_good
\grid\good\002.png,grid_good
\grid\good\003.png,grid_good
\grid\good\004.png,grid_good
\grid\good\005.png,grid_good
\grid\good\006.png,grid_good
\grid\good\007.png,grid_good
\grid\good\008.png,grid_good
\grid\good\009.png,grid_good
\grid\good\010.png,grid_good
\grid\good\011.png,grid_good
\grid\good\012.png,grid_good
\grid\good\013.png,grid_good
\grid\good\014.png,grid_good
\grid\good\015.png,grid_good
\grid\good\016.png,grid_good
\grid\good\017.png,grid_good
\grid\good\018.png,grid_good
\grid\good\019.png,grid_good
\grid\good\020.png,grid_good
\grid\metal_contamination\000.png,grid_metal_contamination
\grid\metal_contamination\001.png,grid_metal_contamination
\grid\metal_contamination\002.png,grid_metal_contamination
\grid\metal_contamination\003.png,grid_metal_contamination
\grid\metal_contamination\004.png,grid_metal_contamination
\grid\metal_contamination\005.png,grid_metal_contamination
\grid\metal_contamination\006.png,grid_metal_contamination
\grid\metal_contamination\007.png,grid_metal_contamination
\grid\metal_contamination\008.png,grid_metal_contamination
\grid\metal_contamination\009.png,grid_metal_contamination
\grid\metal_contamination\010.png,grid_metal_contamination
\grid\thread\000.png,grid_thread
\grid\thread\001.png,grid_thread
\grid\thread\002.png,grid_thread
\grid\thread\003.png,grid_thread
\grid\thread\004.png,grid_thread
\grid\thread\005.png,grid_thread
\grid\thread\006.png,grid_thread
\grid\thread\007.png,grid_thread
\grid\thread\008.png,grid_thread
\grid\thread\009.png,grid_thread
\grid\thread\010.png,grid_thread
\leather\color\000.png,leather_color
\leather\color\001.png,leather_color
\leather\color\002.png,leather_color
\leather\color\003.png,leather_color
\leather\color\004.png,leather_color
\leather\color\005.png,leather_color
\leather\color\006.png,leather_color
\leather\color\007.png,leather_color
\leather\color\008.png,leather_color
\leather\color\009.png,leather_color
\leather\color\010.png,leather_color
\leather\color\011.png,leather_color
\leather\color\012.png,leather_color
\leather\color\013.png,leather_color
\leather\color\014.png,leather_color
\leather\color\015.png,leather_color
\leather\color\016.png,leather_color
\leather\color\017.png,leather_color
\leather\color\018.png,leather_color
\leather\cut\000.png,leather_cut
\leather\cut\001.png,leather_cut
\leather\cut\002.png,leather_cut
\leather\cut\003.png,leather_cut
\leather\cut\004.png,leather_cut
\leather\cut\005.png,leather_cut
\leather\cut\006.png,leather_cut
\leather\cut\007.png,leather_cut
\leather\cut\008.png,leather_cut
\leather\cut\009.png,leather_cut
\leather\cut\010.png,leather_cut
\leather\cut\011.png,leather_cut
\leather\cut\012.png,leather_cut
\leather\cut\013.png,leather_cut
\leather\cut\014.png,leather_cut
\leather\cut\015.png,leather_cut
\leather\cut\016.png,leather_cut
\leather\cut\017.png,leather_cut
\leather\cut\018.png,leather_cut
\leather\fold\000.png,leather_fold
\leather\fold\001.png,leather_fold
\leather\fold\002.png,leather_fold
\leather\fold\003.png,leather_fold
\leather\fold\004.png,leather_fold
\leather\fold\005.png,leather_fold
\leather\fold\006.png,leather_fold
\leather\fold\007.png,leather_fold
\leather\fold\008.png,leather_fold
\leather\fold\009.png,leather_fold
\leather\fold\010.png,leather_fold
\leather\fold\011.png,leather_fold
\leather\fold\012.png,leather_fold
\leather\fold\013.png,leather_fold
\leather\fold\014.png,leather_fold
\leather\fold\015.png,leather_fold
\leather\fold\016.png,leather_fold
\leather\glue\000.png,leather_glue
\leather\glue\001.png,leather_glue
\leather\glue\002.png,leather_glue
\leather\glue\003.png,leather_glue
\leather\glue\004.png,leather_glue
\leather\glue\005.png,leather_glue
\leather\glue\006.png,leather_glue
\leather\glue\007.png,leather_glue
\leather\glue\008.png,leather_glue
\leather\glue\009.png,leather_glue
\leather\glue\010.png,leather_glue
\leather\glue\011.png,leather_glue
\leather\glue\012.png,leather_glue
\leather\glue\013.png,leather_glue
\leather\glue\014.png,leather_glue
\leather\glue\015.png,leather_glue
\leather\glue\016.png,leather_glue
\leather\glue\017.png,leather_glue
\leather\glue\018.png,leather_glue
\leather\good\000.png,leather_good
\leather\good\001.png,leather_good
\leather\good\002.png,leather_good
\leather\good\003.png,leather_good
\leather\good\004.png,leather_good
\leather\good\005.png,leather_good
\leather\good\006.png,leather_good
\leather\good\007.png,leather_good
\leather\good\008.png,leather_good
\leather\good\009.png,leather_good
\leather\good\010.png,leather_good
\leather\good\011.png,leather_good
\leather\good\012.png,leather_good
\leather\good\013.png,leather_good
\leather\good\014.png,leather_good
\leather\good\015.png,leather_good
\leather\good\016.png,leather_good
\leather\good\017.png,leather_good
\leather\good\018.png,leather_good
\leather\good\019.png,leather_good
\leather\good\020.png,leather_good
\leather\good\021.png,leather_good
\leather\good\022.png,leather_good
\leather\good\023.png,leather_good
\leather\good\024.png,leather_good
\leather\good\025.png,leather_good
\leather\good\026.png,leather_good
\leather\good\027.png,leather_good
\leather\good\028.png,leather_good
\leather\good\029.png,leather_good
\leather\good\030.png,leather_good
\leather\good\031.png,leather_good
\leather\poke\000.png,leather_poke
\leather\poke\001.png,leather_poke
\leather\poke\002.png,leather_poke
\leather\poke\003.png,leather_poke
\leather\poke\004.png,leather_poke
\leather\poke\005.png,leather_poke
\leather\poke\006.png,leather_poke
\leather\poke\007.png,leather_poke
\leather\poke\008.png,leather_poke
\leather\poke\009.png,leather_poke
\leather\poke\010.png,leather_poke
\leather\poke\011.png,leather_poke
\leather\poke\012.png,leather_poke
\leather\poke\013.png,leather_poke
\leather\poke\014.png,leather_poke
\leather\poke\015.png,leather_poke
\leather\poke\016.png,leather_poke
\leather\poke\017.png,leather_poke
\screw\good\000.png,screw_good
\screw\good\001.png,screw_good
\screw\good\002.png,screw_good
\screw\good\003.png,screw_good
\screw\good\004.png,screw_good
\screw\good\005.png,screw_good
\screw\good\006.png,screw_good
\screw\good\007.png,screw_good
\screw\good\008.png,screw_good
\screw\good\009.png,screw_good
\screw\good\010.png,screw_good
\screw\good\011.png,screw_good
\screw\good\012.png,screw_good
\screw\good\013.png,screw_good
\screw\good\014.png,screw_good
\screw\good\015.png,screw_good
\screw\good\016.png,screw_good
\screw\good\017.png,screw_good
\screw\good\018.png,screw_good
\screw\good\019.png,screw_good
\screw\good\020.png,screw_good
\screw\good\021.png,screw_good
\screw\good\022.png,screw_good
\screw\good\023.png,screw_good
\screw\good\024.png,screw_good
\screw\good\025.png,screw_good
\screw\good\026.png,screw_good
\screw\good\027.png,screw_good
\screw\good\028.png,screw_good
\screw\good\029.png,screw_good
\screw\good\030.png,screw_good
\screw\good\031.png,screw_good
\screw\good\032.png,screw_good
\screw\good\033.png,screw_good
\screw\good\034.png,screw_good
\screw\good\035.png,screw_good
\screw\good\036.png,screw_good
\screw\good\037.png,screw_good
\screw\good\038.png,screw_good
\screw\good\039.png,screw_good
\screw\good\040.png,screw_good
\screw\manipulated_front\000.png,screw_manipulated_front
\screw\manipulated_front\001.png,screw_manipulated_front
\screw\manipulated_front\002.png,screw_manipulated_front
\screw\manipulated_front\003.png,screw_manipulated_front
\screw\manipulated_front\004.png,screw_manipulated_front
\screw\manipulated_front\005.png,screw_manipulated_front
\screw\manipulated_front\006.png,screw_manipulated_front
\screw\manipulated_front\007.png,screw_manipulated_front
\screw\manipulated_front\008.png,screw_manipulated_front
\screw\manipulated_front\009.png,screw_manipulated_front
\screw\manipulated_front\010.png,screw_manipulated_front
\screw\manipulated_front\011.png,screw_manipulated_front
\screw\manipulated_front\012.png,screw_manipulated_front
\screw\manipulated_front\013.png,screw_manipulated_front
\screw\manipulated_front\014.png,screw_manipulated_front
\screw\manipulated_front\015.png,screw_manipulated_front
\screw\manipulated_front\016.png,screw_manipulated_front
\screw\manipulated_front\017.png,screw_manipulated_front
\screw\manipulated_front\018.png,screw_manipulated_front
\screw\manipulated_front\019.png,screw_manipulated_front
\screw\manipulated_front\020.png,screw_manipulated_front
\screw\manipulated_front\021.png,screw_manipulated_front
\screw\manipulated_front\022.png,screw_manipulated_front
\screw\manipulated_front\023.png,screw_manipulated_front
\screw\scratch_head\000.png,screw_scratch_head
\screw\scratch_head\001.png,screw_scratch_head
\screw\scratch_head\002.png,screw_scratch_head
\screw\scratch_head\003.png,screw_scratch_head
\screw\scratch_head\004.png,screw_scratch_head
\screw\scratch_head\005.png,screw_scratch_head
\screw\scratch_head\006.png,screw_scratch_head
\screw\scratch_head\007.png,screw_scratch_head
\screw\scratch_head\008.png,screw_scratch_head
\screw\scratch_head\009.png,screw_scratch_head
\screw\scratch_head\010.png,screw_scratch_head
\screw\scratch_head\011.png,screw_scratch_head
\screw\scratch_head\012.png,screw_scratch_head
\screw\scratch_head\013.png,screw_scratch_head
\screw\scratch_head\014.png,screw_scratch_head
\screw\scratch_head\015.png,screw_scratch_head
\screw\scratch_head\016.png,screw_scratch_head
\screw\scratch_head\017.png,screw_scratch_head
\screw\scratch_head\018.png,screw_scratch_head
\screw\scratch_head\019.png,screw_scratch_head
\screw\scratch_head\020.png,screw_scratch_head
\screw\scratch_head\021.png,screw_scratch_head
\screw\scratch_head\022.png,screw_scratch_head
\screw\scratch_head\023.png,screw_scratch_head
\screw\scratch_neck\000.png,screw_scratch_neck
\screw\scratch_neck\001.png,screw_scratch_neck
\screw\scratch_neck\002.png,screw_scratch_neck
\screw\scratch_neck\003.png,screw_scratch_neck
\screw\scratch_neck\004.png,screw_scratch_neck
\screw\scratch_neck\005.png,screw_scratch_neck
\screw\scratch_neck\006.png,screw_scratch_neck
\screw\scratch_neck\007.png,screw_scratch_neck
\screw\scratch_neck\008.png,screw_scratch_neck
\screw\scratch_neck\009.png,screw_scratch_neck
\screw\scratch_neck\010.png,screw_scratch_neck
\screw\scratch_neck\011.png,screw_scratch_neck
\screw\scratch_neck\012.png,screw_scratch_neck
\screw\scratch_neck\013.png,screw_scratch_neck
\screw\scratch_neck\014.png,screw_scratch_neck
\screw\scratch_neck\015.png,screw_scratch_neck
\screw\scratch_neck\016.png,screw_scratch_neck
\screw\scratch_neck\017.png,screw_scratch_neck
\screw\scratch_neck\018.png,screw_scratch_neck
\screw\scratch_neck\019.png,screw_scratch_neck
\screw\scratch_neck\020.png,screw_scratch_neck
\screw\scratch_neck\021.png,screw_scratch_neck
\screw\scratch_neck\022.png,screw_scratch_neck
\screw\scratch_neck\023.png,screw_scratch_neck
\screw\scratch_neck\024.png,screw_scratch_neck
\screw\thread_side\000.png,screw_thread_side
\screw\thread_side\001.png,screw_thread_side
\screw\thread_side\002.png,screw_thread_side
\screw\thread_side\003.png,screw_thread_side
\screw\thread_side\004.png,screw_thread_side
\screw\thread_side\005.png,screw_thread_side
\screw\thread_side\006.png,screw_thread_side
\screw\thread_side\007.png,screw_thread_side
\screw\thread_side\008.png,screw_thread_side
\screw\thread_side\009.png,screw_thread_side
\screw\thread_side\010.png,screw_thread_side
\screw\thread_side\011.png,screw_thread_side
\screw\thread_side\012.png,screw_thread_side
\screw\thread_side\013.png,screw_thread_side
\screw\thread_side\014.png,screw_thread_side
\screw\thread_side\015.png,screw_thread_side
\screw\thread_side\016.png,screw_thread_side
\screw\thread_side\017.png,screw_thread_side
\screw\thread_side\018.png,screw_thread_side
\screw\thread_side\019.png,screw_thread_side
\screw\thread_side\020.png,screw_thread_side
\screw\thread_side\021.png,screw_thread_side
\screw\thread_side\022.png,screw_thread_side
\screw\thread_top\000.png,screw_thread_top
\screw\thread_top\001.png,screw_thread_top
