filename,label
\bottle\good\008.png,bottle_good
\bottle\good\009.png,bottle_good
\bottle\good\010.png,bottle_good
\bottle\good\011.png,bottle_good
\bottle\good\012.png,bottle_good
\bottle\good\013.png,bottle_good
\bottle\good\014.png,bottle_good
\bottle\good\015.png,bottle_good
\bottle\good\016.png,bottle_good
\bottle\good\017.png,bottle_good
\bottle\good\018.png,bottle_good
\bottle\good\019.png,bottle_good
\cable\bent_wire\000.png,cable_bent_wire
\cable\bent_wire\001.png,cable_bent_wire
\cable\bent_wire\002.png,cable_bent_wire
\cable\bent_wire\003.png,cable_bent_wire
\cable\bent_wire\004.png,cable_bent_wire
\cable\bent_wire\005.png,cable_bent_wire
\cable\bent_wire\006.png,cable_bent_wire
\cable\bent_wire\007.png,cable_bent_wire
\cable\bent_wire\008.png,cable_bent_wire
\cable\bent_wire\009.png,cable_bent_wire
\cable\bent_wire\010.png,cable_bent_wire
\cable\bent_wire\011.png,cable_bent_wire
\cable\bent_wire\012.png,cable_bent_wire
\cable\cable_swap\000.png,cable_cable_swap
\cable\cable_swap\001.png,cable_cable_swap
\cable\cable_swap\002.png,cable_cable_swap
\cable\cable_swap\003.png,cable_cable_swap
\cable\cable_swap\004.png,cable_cable_swap
\cable\cable_swap\005.png,cable_cable_swap
\cable\cable_swap\006.png,cable_cable_swap
\cable\cable_swap\007.png,cable_cable_swap
\cable\cable_swap\008.png,cable_cable_swap
\cable\cable_swap\009.png,cable_cable_swap
\cable\cable_swap\010.png,cable_cable_swap
\cable\cable_swap\011.png,cable_cable_swap
\cable\combined\000.png,cable_combined
\cable\combined\001.png,cable_combined
\cable\combined\002.png,cable_combined
\cable\combined\003.png,cable_combined
\cable\combined\004.png,cable_combined
\cable\combined\005.png,cable_combined
\cable\combined\006.png,cable_combined
\cable\combined\007.png,cable_combined
\cable\combined\008.png,cable_combined
\cable\combined\009.png,cable_combined
\cable\combined\010.png,cable_combined
\cable\cut_inner_insulation\000.png,cable_cut_inner_insulation
\cable\cut_inner_insulation\001.png,cable_cut_inner_insulation
\cable\cut_inner_insulation\002.png,cable_cut_inner_insulation
\cable\cut_inner_insulation\003.png,cable_cut_inner_insulation
\cable\cut_inner_insulation\004.png,cable_cut_inner_insulation
\cable\cut_inner_insulation\005.png,cable_cut_inner_insulation
\cable\cut_inner_insulation\006.png,cable_cut_inner_insulation
\cable\cut_inner_insulation\007.png,cable_cut_inner_insulation
\cable\cut_inner_insulation\008.png,cable_cut_inner_insulation
\cable\cut_inner_insulation\009.png,cable_cut_inner_insulation
\cable\cut_inner_insulation\010.png,cable_cut_inner_insulation
\cable\cut_inner_insulation\011.png,cable_cut_inner_insulation
\cable\cut_inner_insulation\012.png,cable_cut_inner_insulation
\cable\cut_inner_insulation\013.png,cable_cut_inner_insulation
\cable\cut_outer_insulation\000.png,cable_cut_outer_insulation
\cable\cut_outer_insulation\001.png,cable_cut_outer_insulation
\cable\cut_outer_insulation\002.png,cable_cut_outer_insulation
\cable\cut_outer_insulation\003.png,cable_cut_outer_insulation
\cable\cut_outer_insulation\004.png,cable_cut_outer_insulation
\cable\cut_outer_insulation\005.png,cable_cut_outer_insulation
\cable\cut_outer_insulation\006.png,cable_cut_outer_insulation
\cable\cut_outer_insulation\007.png,cable_cut_outer_insulation
\cable\cut_outer_insulation\008.png,cable_cut_outer_insulation
\cable\cut_outer_insulation\009.png,cable_cut_outer_insulation
\cable\good\000.png,cable_good
\cable\good\001.png,cable_good
\cable\good\002.png,cable_good
\cable\good\003.png,cable_good
\cable\good\004.png,cable_good
\cable\good\005.png,cable_good
\cable\good\006.png,cable_good
\cable\good\007.png,cable_good
\cable\good\008.png,cable_good
\cable\good\009.png,cable_good
\cable\good\010.png,cable_good
\cable\good\011.png,cable_good
\cable\good\012.png,cable_good
\cable\good\013.png,cable_good
\cable\good\014.png,cable_good
\cable\good\015.png,cable_good
\cable\good\016.png,cable_good
\cable\good\017.png,cable_good
\cable\good\018.png,cable_good
\cable\good\019.png,cable_good
\cable\good\020.png,cable_good
\cable\good\021.png,cable_good
\cable\good\022.png,cable_good
\cable\good\023.png,cable_good
\cable\good\024.png,cable_good
\cable\good\025.png,cable_good
\cable\good\026.png,cable_good
\cable\good\027.png,cable_good
\cable\good\028.png,cable_good
\cable\good\029.png,cable_good
\cable\good\030.png,cable_good
\cable\good\031.png,cable_good
\cable\good\032.png,cable_good
\cable\good\033.png,cable_good
\cable\good\034.png,cable_good
\cable\good\035.png,cable_good
\cable\good\036.png,cable_good
\cable\good\037.png,cable_good
\cable\good\038.png,cable_good
\cable\good\039.png,cable_good
\cable\good\040.png,cable_good
\cable\good\041.png,cable_good
\cable\good\042.png,cable_good
\cable\good\043.png,cable_good
\cable\good\044.png,cable_good
\cable\good\045.png,cable_good
\cable\good\046.png,cable_good
\cable\good\047.png,cable_good
\cable\good\048.png,cable_good
\cable\good\049.png,cable_good
\cable\good\050.png,cable_good
\cable\good\051.png,cable_good
\cable\good\052.png,cable_good
\cable\good\053.png,cable_good
\cable\good\054.png,cable_good
\cable\good\055.png,cable_good
\cable\good\056.png,cable_good
\cable\good\057.png,cable_good
\cable\missing_cable\000.png,cable_missing_cable
\cable\missing_cable\001.png,cable_missing_cable
\cable\missing_cable\002.png,cable_missing_cable
\cable\missing_cable\003.png,cable_missing_cable
\cable\missing_cable\004.png,cable_missing_cable
\cable\missing_cable\005.png,cable_missing_cable
\cable\missing_cable\006.png,cable_missing_cable
\cable\missing_cable\007.png,cable_missing_cable
\cable\missing_cable\008.png,cable_missing_cable
\cable\missing_cable\009.png,cable_missing_cable
\cable\missing_cable\010.png,cable_missing_cable
\cable\missing_cable\011.png,cable_missing_cable
\cable\missing_wire\000.png,cable_missing_wire
\cable\missing_wire\001.png,cable_missing_wire
\cable\missing_wire\002.png,cable_missing_wire
\cable\missing_wire\003.png,cable_missing_wire
\cable\missing_wire\004.png,cable_missing_wire
\cable\missing_wire\005.png,cable_missing_wire
\cable\missing_wire\006.png,cable_missing_wire
\cable\missing_wire\007.png,cable_missing_wire
\cable\missing_wire\008.png,cable_missing_wire
\cable\missing_wire\009.png,cable_missing_wire
\cable\poke_insulation\000.png,cable_poke_insulation
\cable\poke_insulation\001.png,cable_poke_insulation
\cable\poke_insulation\002.png,cable_poke_insulation
\cable\poke_insulation\003.png,cable_poke_insulation
\cable\poke_insulation\004.png,cable_poke_insulation
\cable\poke_insulation\005.png,cable_poke_insulation
\cable\poke_insulation\006.png,cable_poke_insulation
\cable\poke_insulation\007.png,cable_poke_insulation
\cable\poke_insulation\008.png,cable_poke_insulation
\cable\poke_insulation\009.png,cable_poke_insulation
\capsule\crack\000.png,capsule_crack
\capsule\crack\001.png,capsule_crack
\capsule\crack\002.png,capsule_crack
\capsule\crack\003.png,capsule_crack
\capsule\crack\004.png,capsule_crack
\capsule\crack\005.png,capsule_crack
\capsule\crack\006.png,capsule_crack
\capsule\crack\007.png,capsule_crack
\capsule\crack\008.png,capsule_crack
\capsule\crack\009.png,capsule_crack
\capsule\crack\010.png,capsule_crack
\capsule\crack\011.png,capsule_crack
\capsule\crack\012.png,capsule_crack
\capsule\crack\013.png,capsule_crack
\capsule\crack\014.png,capsule_crack
\capsule\crack\015.png,capsule_crack
\capsule\crack\016.png,capsule_crack
\capsule\crack\017.png,capsule_crack
\capsule\crack\018.png,capsule_crack
\capsule\crack\019.png,capsule_crack
\capsule\crack\020.png,capsule_crack
\capsule\crack\021.png,capsule_crack
\capsule\crack\022.png,capsule_crack
\capsule\faulty_imprint\000.png,capsule_faulty_imprint
\capsule\faulty_imprint\001.png,capsule_faulty_imprint
\capsule\faulty_imprint\002.png,capsule_faulty_imprint
\capsule\faulty_imprint\003.png,capsule_faulty_imprint
\capsule\faulty_imprint\004.png,capsule_faulty_imprint
\capsule\faulty_imprint\005.png,capsule_faulty_imprint
\capsule\faulty_imprint\006.png,capsule_faulty_imprint
\capsule\faulty_imprint\007.png,capsule_faulty_imprint
\capsule\faulty_imprint\008.png,capsule_faulty_imprint
\capsule\faulty_imprint\009.png,capsule_faulty_imprint
\capsule\faulty_imprint\010.png,capsule_faulty_imprint
\capsule\faulty_imprint\011.png,capsule_faulty_imprint
\capsule\faulty_imprint\012.png,capsule_faulty_imprint
\capsule\faulty_imprint\013.png,capsule_faulty_imprint
\capsule\faulty_imprint\014.png,capsule_faulty_imprint
\capsule\faulty_imprint\015.png,capsule_faulty_imprint
\capsule\faulty_imprint\016.png,capsule_faulty_imprint
\capsule\faulty_imprint\017.png,capsule_faulty_imprint
\capsule\faulty_imprint\018.png,capsule_faulty_imprint
\capsule\faulty_imprint\019.png,capsule_faulty_imprint
\capsule\faulty_imprint\020.png,capsule_faulty_imprint
\capsule\faulty_imprint\021.png,capsule_faulty_imprint
\capsule\good\000.png,capsule_good
\capsule\good\001.png,capsule_good
\capsule\good\002.png,capsule_good
\capsule\good\003.png,capsule_good
\capsule\good\004.png,capsule_good
\capsule\good\005.png,capsule_good
\capsule\good\006.png,capsule_good
\capsule\good\007.png,capsule_good
\capsule\good\008.png,capsule_good
\capsule\good\009.png,capsule_good
\capsule\good\010.png,capsule_good
\capsule\good\011.png,capsule_good
\capsule\good\012.png,capsule_good
\capsule\good\013.png,capsule_good
\capsule\good\014.png,capsule_good
\capsule\good\015.png,capsule_good
\capsule\good\016.png,capsule_good
\capsule\good\017.png,capsule_good
\capsule\good\018.png,capsule_good
\capsule\good\019.png,capsule_good
\capsule\good\020.png,capsule_good
\capsule\good\021.png,capsule_good
\capsule\good\022.png,capsule_good
\capsule\poke\000.png,capsule_poke
\capsule\poke\001.png,capsule_poke
\capsule\poke\002.png,capsule_poke
\capsule\poke\003.png,capsule_poke
\capsule\poke\004.png,capsule_poke
\capsule\poke\005.png,capsule_poke
\capsule\poke\006.png,capsule_poke
\capsule\poke\007.png,capsule_poke
\capsule\poke\008.png,capsule_poke
\capsule\poke\009.png,capsule_poke
\capsule\poke\010.png,capsule_poke
\capsule\poke\011.png,capsule_poke
\capsule\poke\012.png,capsule_poke
\capsule\poke\013.png,capsule_poke
\capsule\poke\014.png,capsule_poke
\capsule\poke\015.png,capsule_poke
\capsule\poke\016.png,capsule_poke
\capsule\poke\017.png,capsule_poke
\capsule\poke\018.png,capsule_poke
\capsule\poke\019.png,capsule_poke
\capsule\poke\020.png,capsule_poke
\capsule\scratch\000.png,capsule_scratch
\capsule\scratch\001.png,capsule_scratch
\capsule\scratch\002.png,capsule_scratch
\capsule\scratch\003.png,capsule_scratch
\capsule\scratch\004.png,capsule_scratch
\capsule\scratch\005.png,capsule_scratch
\capsule\scratch\006.png,capsule_scratch
\capsule\scratch\007.png,capsule_scratch
\capsule\scratch\008.png,capsule_scratch
\capsule\scratch\009.png,capsule_scratch
\capsule\scratch\010.png,capsule_scratch
\capsule\scratch\011.png,capsule_scratch
\capsule\scratch\012.png,capsule_scratch
\capsule\scratch\013.png,capsule_scratch
\capsule\scratch\014.png,capsule_scratch
\capsule\scratch\015.png,capsule_scratch
\capsule\scratch\016.png,capsule_scratch
\capsule\scratch\017.png,capsule_scratch
\capsule\scratch\018.png,capsule_scratch
\capsule\scratch\019.png,capsule_scratch
\capsule\scratch\020.png,capsule_scratch
\capsule\scratch\021.png,capsule_scratch
\capsule\scratch\022.png,capsule_scratch
\capsule\squeeze\000.png,capsule_squeeze
\capsule\squeeze\001.png,capsule_squeeze
\capsule\squeeze\002.png,capsule_squeeze
\capsule\squeeze\003.png,capsule_squeeze
\capsule\squeeze\004.png,capsule_squeeze
\capsule\squeeze\005.png,capsule_squeeze
\capsule\squeeze\006.png,capsule_squeeze
\capsule\squeeze\007.png,capsule_squeeze
\capsule\squeeze\008.png,capsule_squeeze
\capsule\squeeze\009.png,capsule_squeeze
\capsule\squeeze\010.png,capsule_squeeze
\capsule\squeeze\011.png,capsule_squeeze
\capsule\squeeze\012.png,capsule_squeeze
\capsule\squeeze\013.png,capsule_squeeze
\capsule\squeeze\014.png,capsule_squeeze
\capsule\squeeze\015.png,capsule_squeeze
\capsule\squeeze\016.png,capsule_squeeze
\capsule\squeeze\017.png,capsule_squeeze
\capsule\squeeze\018.png,capsule_squeeze
\capsule\squeeze\019.png,capsule_squeeze
\screw\good\000.png,screw_good
\screw\good\001.png,screw_good
\screw\good\002.png,screw_good
\screw\good\003.png,screw_good
\screw\good\004.png,screw_good
\screw\good\005.png,screw_good
\screw\good\006.png,screw_good
\screw\good\007.png,screw_good
\screw\good\008.png,screw_good
\screw\good\009.png,screw_good
\screw\good\010.png,screw_good
\screw\good\011.png,screw_good
\screw\good\012.png,screw_good
\screw\good\013.png,screw_good
\screw\good\014.png,screw_good
\screw\good\015.png,screw_good
\screw\good\016.png,screw_good
\screw\good\017.png,screw_good
\screw\good\018.png,screw_good
\screw\good\019.png,screw_good
\screw\good\020.png,screw_good
\screw\good\021.png,screw_good
\screw\good\022.png,screw_good
\screw\good\023.png,screw_good
\screw\good\024.png,screw_good
\screw\good\025.png,screw_good
\screw\good\026.png,screw_good
\screw\good\027.png,screw_good
\screw\good\028.png,screw_good
\screw\good\029.png,screw_good
\screw\good\030.png,screw_good
\screw\good\031.png,screw_good
\screw\good\032.png,screw_good
\screw\good\033.png,screw_good
\screw\good\034.png,screw_good
\screw\good\035.png,screw_good
\screw\good\036.png,screw_good
\screw\good\037.png,screw_good
\screw\good\038.png,screw_good
\screw\good\039.png,screw_good
\screw\good\040.png,screw_good
\screw\manipulated_front\000.png,screw_manipulated_front
\screw\manipulated_front\001.png,screw_manipulated_front
\screw\manipulated_front\002.png,screw_manipulated_front
\screw\manipulated_front\003.png,screw_manipulated_front
\screw\manipulated_front\004.png,screw_manipulated_front
\screw\manipulated_front\005.png,screw_manipulated_front
\screw\manipulated_front\006.png,screw_manipulated_front
\screw\manipulated_front\007.png,screw_manipulated_front
\screw\manipulated_front\008.png,screw_manipulated_front
\screw\manipulated_front\009.png,screw_manipulated_front
\screw\manipulated_front\010.png,screw_manipulated_front
\screw\manipulated_front\011.png,screw_manipulated_front
\screw\manipulated_front\012.png,screw_manipulated_front
\screw\manipulated_front\013.png,screw_manipulated_front
\screw\manipulated_front\014.png,screw_manipulated_front
\screw\manipulated_front\015.png,screw_manipulated_front
\screw\manipulated_front\016.png,screw_manipulated_front
\screw\manipulated_front\017.png,screw_manipulated_front
\screw\manipulated_front\018.png,screw_manipulated_front
\screw\manipulated_front\019.png,screw_manipulated_front
\screw\manipulated_front\020.png,screw_manipulated_front
\screw\manipulated_front\021.png,screw_manipulated_front
\screw\manipulated_front\022.png,screw_manipulated_front
\screw\manipulated_front\023.png,screw_manipulated_front
\screw\scratch_head\000.png,screw_scratch_head
\screw\scratch_head\001.png,screw_scratch_head
\screw\scratch_head\002.png,screw_scratch_head
\screw\scratch_head\003.png,screw_scratch_head
\screw\scratch_head\004.png,screw_scratch_head
\screw\scratch_head\005.png,screw_scratch_head
\screw\scratch_head\006.png,screw_scratch_head
\screw\scratch_head\007.png,screw_scratch_head
\screw\scratch_head\008.png,screw_scratch_head
\screw\scratch_head\009.png,screw_scratch_head
\screw\scratch_head\010.png,screw_scratch_head
\screw\scratch_head\011.png,screw_scratch_head
\screw\scratch_head\012.png,screw_scratch_head
\screw\scratch_head\013.png,screw_scratch_head
\screw\scratch_head\014.png,screw_scratch_head
\screw\scratch_head\015.png,screw_scratch_head
\screw\scratch_head\016.png,screw_scratch_head
\screw\scratch_head\017.png,screw_scratch_head
\screw\scratch_head\018.png,screw_scratch_head
\screw\scratch_head\019.png,screw_scratch_head
\screw\scratch_head\020.png,screw_scratch_head
\screw\scratch_head\021.png,screw_scratch_head
\screw\scratch_head\022.png,screw_scratch_head
\screw\scratch_head\023.png,screw_scratch_head
\screw\scratch_neck\000.png,screw_scratch_neck
\screw\scratch_neck\001.png,screw_scratch_neck
\screw\scratch_neck\002.png,screw_scratch_neck
\screw\scratch_neck\003.png,screw_scratch_neck
\screw\scratch_neck\004.png,screw_scratch_neck
\screw\scratch_neck\005.png,screw_scratch_neck
\screw\scratch_neck\006.png,screw_scratch_neck
\screw\scratch_neck\007.png,screw_scratch_neck
\screw\scratch_neck\008.png,screw_scratch_neck
\screw\scratch_neck\009.png,screw_scratch_neck
\screw\scratch_neck\010.png,screw_scratch_neck
\screw\scratch_neck\011.png,screw_scratch_neck
\screw\scratch_neck\012.png,screw_scratch_neck
\screw\scratch_neck\013.png,screw_scratch_neck
\screw\scratch_neck\014.png,screw_scratch_neck
\screw\scratch_neck\015.png,screw_scratch_neck
\screw\scratch_neck\016.png,screw_scratch_neck
\screw\scratch_neck\017.png,screw_scratch_neck
\screw\scratch_neck\018.png,screw_scratch_neck
\screw\scratch_neck\019.png,screw_scratch_neck
\screw\scratch_neck\020.png,screw_scratch_neck
\screw\scratch_neck\021.png,screw_scratch_neck
\screw\scratch_neck\022.png,screw_scratch_neck
\screw\scratch_neck\023.png,screw_scratch_neck
\screw\scratch_neck\024.png,screw_scratch_neck
\screw\thread_side\000.png,screw_thread_side
\screw\thread_side\001.png,screw_thread_side
\screw\thread_side\002.png,screw_thread_side
\screw\thread_side\003.png,screw_thread_side
\screw\thread_side\004.png,screw_thread_side
\screw\thread_side\005.png,screw_thread_side
\screw\thread_side\006.png,screw_thread_side
\screw\thread_side\007.png,screw_thread_side
\screw\thread_side\008.png,screw_thread_side
\screw\thread_side\009.png,screw_thread_side
\screw\thread_side\010.png,screw_thread_side
\screw\thread_side\011.png,screw_thread_side
\screw\thread_side\012.png,screw_thread_side
\screw\thread_side\013.png,screw_thread_side
\screw\thread_side\014.png,screw_thread_side
\screw\thread_side\015.png,screw_thread_side
\screw\thread_side\016.png,screw_thread_side
\screw\thread_side\017.png,screw_thread_side
\screw\thread_side\018.png,screw_thread_side
\screw\thread_side\019.png,screw_thread_side
\screw\thread_side\020.png,screw_thread_side
\screw\thread_side\021.png,screw_thread_side
\screw\thread_side\022.png,screw_thread_side
\screw\thread_top\000.png,screw_thread_top
\screw\thread_top\001.png,screw_thread_top
\screw\thread_top\002.png,screw_thread_top
\screw\thread_top\003.png,screw_thread_top
\screw\thread_top\004.png,screw_thread_top
\screw\thread_top\005.png,screw_thread_top
\screw\thread_top\006.png,screw_thread_top
\screw\thread_top\007.png,screw_thread_top
\screw\thread_top\008.png,screw_thread_top
\screw\thread_top\009.png,screw_thread_top
\screw\thread_top\010.png,screw_thread_top
\screw\thread_top\011.png,screw_thread_top
\screw\thread_top\012.png,screw_thread_top
\screw\thread_top\013.png,screw_thread_top
\screw\thread_top\014.png,screw_thread_top
\screw\thread_top\015.png,screw_thread_top
\screw\thread_top\016.png,screw_thread_top
\screw\thread_top\017.png,screw_thread_top
\screw\thread_top\018.png,screw_thread_top
\screw\thread_top\019.png,screw_thread_top
\screw\thread_top\020.png,screw_thread_top
\screw\thread_top\021.png,screw_thread_top
\screw\thread_top\022.png,screw_thread_top
\toothbrush\defective\000.png,toothbrush_defective
\toothbrush\defective\001.png,toothbrush_defective
\toothbrush\defective\002.png,toothbrush_defective
\toothbrush\defective\003.png,toothbrush_defective
\toothbrush\defective\004.png,toothbrush_defective
\toothbrush\defective\005.png,toothbrush_defective
\toothbrush\defective\006.png,toothbrush_defective
\toothbrush\defective\007.png,toothbrush_defective
\toothbrush\defective\008.png,toothbrush_defective
\toothbrush\defective\009.png,toothbrush_defective
\toothbrush\defective\010.png,toothbrush_defective
\toothbrush\defective\011.png,toothbrush_defective
\toothbrush\defective\012.png,toothbrush_defective
\toothbrush\defective\013.png,toothbrush_defective
\toothbrush\defective\014.png,toothbrush_defective
\toothbrush\defective\015.png,toothbrush_defective
\toothbrush\defective\016.png,toothbrush_defective
\toothbrush\defective\017.png,toothbrush_defective
\toothbrush\defective\018.png,toothbrush_defective
\toothbrush\defective\019.png,toothbrush_defective
\toothbrush\defective\020.png,toothbrush_defective
\toothbrush\defective\021.png,toothbrush_defective
\toothbrush\defective\022.png,toothbrush_defective
\toothbrush\defective\023.png,toothbrush_defective
\toothbrush\defective\024.png,toothbrush_defective
\toothbrush\defective\025.png,toothbrush_defective
\toothbrush\defective\026.png,toothbrush_defective
\toothbrush\defective\027.png,toothbrush_defective
\toothbrush\defective\028.png,toothbrush_defective
\toothbrush\defective\029.png,toothbrush_defective
\toothbrush\good\000.png,toothbrush_good
\toothbrush\good\001.png,toothbrush_good
\toothbrush\good\002.png,toothbrush_good
\toothbrush\good\003.png,toothbrush_good
\toothbrush\good\004.png,toothbrush_good
\toothbrush\good\005.png,toothbrush_good
\toothbrush\good\006.png,toothbrush_good
\toothbrush\good\007.png,toothbrush_good
\toothbrush\good\008.png,toothbrush_good
\toothbrush\good\009.png,toothbrush_good
\toothbrush\good\010.png,toothbrush_good
\toothbrush\good\011.png,toothbrush_good
\transistor\bent_lead\000.png,transistor_bent_lead
\transistor\bent_lead\001.png,transistor_bent_lead
\transistor\bent_lead\002.png,transistor_bent_lead
\transistor\bent_lead\003.png,transistor_bent_lead
\transistor\bent_lead\004.png,transistor_bent_lead
\transistor\bent_lead\005.png,transistor_bent_lead
\transistor\bent_lead\006.png,transistor_bent_lead
\transistor\bent_lead\007.png,transistor_bent_lead
\transistor\bent_lead\008.png,transistor_bent_lead
\transistor\bent_lead\009.png,transistor_bent_lead
\transistor\cut_lead\000.png,transistor_cut_lead
\transistor\cut_lead\001.png,transistor_cut_lead
\transistor\cut_lead\002.png,transistor_cut_lead
\transistor\cut_lead\003.png,transistor_cut_lead
\transistor\cut_lead\004.png,transistor_cut_lead
\transistor\cut_lead\005.png,transistor_cut_lead
\transistor\cut_lead\006.png,transistor_cut_lead
\transistor\cut_lead\007.png,transistor_cut_lead
\transistor\cut_lead\008.png,transistor_cut_lead
\transistor\cut_lead\009.png,transistor_cut_lead
\transistor\damaged_case\000.png,transistor_damaged_case
\transistor\damaged_case\001.png,transistor_damaged_case
\transistor\damaged_case\002.png,transistor_damaged_case
\transistor\damaged_case\003.png,transistor_damaged_case
\transistor\damaged_case\004.png,transistor_damaged_case
\transistor\damaged_case\005.png,transistor_damaged_case
\transistor\damaged_case\006.png,transistor_damaged_case
\transistor\damaged_case\007.png,transistor_damaged_case
\transistor\damaged_case\008.png,transistor_damaged_case
\transistor\damaged_case\009.png,transistor_damaged_case
\transistor\good\000.png,transistor_good
\transistor\good\001.png,transistor_good
\transistor\good\002.png,transistor_good
\transistor\good\003.png,transistor_good
\transistor\good\004.png,transistor_good
\transistor\good\005.png,transistor_good
\transistor\good\006.png,transistor_good
\transistor\good\007.png,transistor_good
\transistor\good\008.png,transistor_good
\transistor\good\009.png,transistor_good
\transistor\good\010.png,transistor_good
\transistor\good\011.png,transistor_good
\transistor\good\012.png,transistor_good
\transistor\good\013.png,transistor_good
\transistor\good\014.png,transistor_good
\transistor\good\015.png,transistor_good
\transistor\good\016.png,transistor_good
\transistor\good\017.png,transistor_good
\transistor\good\018.png,transistor_good
\transistor\good\019.png,transistor_good
\transistor\good\020.png,transistor_good
\transistor\good\021.png,transistor_good
\transistor\good\022.png,transistor_good
\transistor\good\023.png,transistor_good
\transistor\good\024.png,transistor_good
\transistor\good\025.png,transistor_good
\transistor\good\026.png,transistor_good
\transistor\good\027.png,transistor_good
\transistor\good\028.png,transistor_good
\transistor\good\029.png,transistor_good
\transistor\good\030.png,transistor_good
\transistor\good\031.png,transistor_good
\transistor\good\032.png,transistor_good
\transistor\good\033.png,transistor_good
\transistor\good\034.png,transistor_good
\transistor\good\035.png,transistor_good
\transistor\good\036.png,transistor_good
\transistor\good\037.png,transistor_good
\transistor\good\038.png,transistor_good
\transistor\good\039.png,transistor_good
\transistor\good\040.png,transistor_good
\transistor\good\041.png,transistor_good
\transistor\good\042.png,transistor_good
\transistor\good\043.png,transistor_good
\transistor\good\044.png,transistor_good
\transistor\good\045.png,transistor_good
\transistor\good\046.png,transistor_good
\transistor\good\047.png,transistor_good
\transistor\good\048.png,transistor_good
\transistor\good\049.png,transistor_good
\transistor\good\050.png,transistor_good
\transistor\good\051.png,transistor_good
\transistor\good\052.png,transistor_good
\transistor\good\053.png,transistor_good
\transistor\good\054.png,transistor_good
\transistor\good\055.png,transistor_good
\transistor\good\056.png,transistor_good
\transistor\good\057.png,transistor_good
\transistor\good\058.png,transistor_good
\transistor\good\059.png,transistor_good
\transistor\misplaced\000.png,transistor_misplaced
\transistor\misplaced\001.png,transistor_misplaced
\transistor\misplaced\002.png,transistor_misplaced
\transistor\misplaced\003.png,transistor_misplaced
\transistor\misplaced\004.png,transistor_misplaced
\transistor\misplaced\005.png,transistor_misplaced
\transistor\misplaced\006.png,transistor_misplaced
\transistor\misplaced\007.png,transistor_misplaced
\transistor\misplaced\008.png,transistor_misplaced
\transistor\misplaced\009.png,transistor_misplaced
